season,season_label,abbrev,name,conference,games,points,descents,pds0,pds1,drr,z_score,covid,playoff,presidents,in_progress,consistency_rating,sequence
20242025,2024-20,EDM,Edmonton Oilers,Western,82,101,21,0.35294117647058826,0.0,0.5714285714285714,-0.6799376397059904,False,True,False,False,75.0,"[0, 0, 0, 2, 2, 0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 1, 0, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 2, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2]"
20242025,2024-20,FLA,Florida Panthers,Eastern,82,98,23,0.4,0.0,0.6086956521739131,-0.19201039661743882,False,True,False,False,58.333333333333336,"[2, 0, 0, 2, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 1, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 1, 0, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0]"
20242025,2024-20,LAK,Los Angeles Kings,Western,82,105,24,0.375,0.14285714285714285,0.5652173913043478,0.051953224926836995,False,True,False,False,50.0,"[2, 1, 1, 0, 2, 2, 0, 2, 2, 0, 2, 1, 2, 2, 0, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 1, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 2, 2, 2, 1, 2, 2, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0]"
20242025,2024-20,MIN,Minnesota Wild,Western,82,97,23,0.3684210526315789,0.25,0.5652173913043478,-0.19201039661743882,False,True,False,False,58.333333333333336,"[2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 1, 2, 0, 2, 2, 1, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 1, 0, 2, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 2, 0, 2, 2]"
20242025,2024-20,MTL,Montréal Canadiens,Eastern,82,91,23,0.42105263157894735,0.25,0.5652173913043478,-0.19201039661743882,False,True,False,False,58.333333333333336,"[2, 0, 2, 0, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 0, 2, 0, 2, 2, 0, 1, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 1, 0, 2, 1, 2, 2, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 1, 1, 2]"
20242025,2024-20,NJD,New Jersey Devils,Eastern,82,91,26,0.2727272727272727,0.3333333333333333,0.68,0.5398804680153886,False,True,False,False,33.333333333333336,"[2, 2, 0, 2, 2, 0, 2, 1, 0, 0, 1, 2, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 2, 0, 1, 2, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 2, 1, 2, 1, 1, 0, 0, 2, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 1, 2, 0, 2, 2, 2, 0, 0, 0, 2, 0]"
20242025,2024-20,NSH,Nashville Predators,Western,82,68,20,0.5882352941176471,0.3333333333333333,0.4,-0.9239012612502662,False,False,False,False,83.33333333333333,"[0, 0, 0, 0, 0, 2, 2, 2, 1, 0, 2, 0, 0, 0, 2, 1, 1, 0, 2, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 2, 0, 2, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2]"
20242025,2024-20,NYI,New York Islanders,Eastern,82,82,25,0.45,0.4,0.48,0.29591684647111277,False,False,False,False,41.66666666666667,"[1, 0, 2, 1, 2, 0, 2, 0, 0, 0, 2, 0, 2, 2, 1, 1, 2, 0, 1, 0, 2, 0, 0, 1, 2, 1, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 1, 2, 2, 2, 1, 1, 0, 0, 0, 0, 2, 2, 1, 0, 1, 2, 0, 0]"
20242025,2024-20,NYR,New York Rangers,Eastern,82,85,24,0.42105263157894735,0.2,0.625,0.051953224926836995,False,False,False,False,50.0,"[2, 1, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 2, 2, 0, 2, 2, 1, 1, 0, 0, 2, 2, 0, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 2, 0, 2, 2]"
20242025,2024-20,OTT,Ottawa Senators,Eastern,82,97,22,0.47058823529411764,0.0,0.5454545454545454,-0.4359740181617146,False,True,False,False,66.66666666666667,"[2, 0, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 0, 2, 2, 1, 0, 0, 0, 0, 2, 2, 0, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 0, 1, 0, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 1, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 1, 0, 2, 2, 2, 0, 2, 2, 1, 2]"
20242025,2024-20,PHI,Philadelphia Flyers,Eastern,82,76,25,0.55,0.0,0.52,0.29591684647111277,False,False,False,False,41.66666666666667,"[2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 2, 0, 0, 2, 1, 2, 2, 2, 0, 1, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 1, 0, 0, 2, 2, 1, 2, 2, 2, 0, 0, 2, 0, 0, 0, 1, 0, 2, 2, 2, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 2, 2, 0, 2, 2, 1, 0, 0]"
20242025,2024-20,PIT,Pittsburgh Penguins,Eastern,82,80,28,0.36363636363636365,0.0,0.6071428571428571,1.0278077111039403,False,False,False,False,16.666666666666675,"[0, 2, 0, 2, 2, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 2, 0, 1, 0, 2, 1, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 1, 2, 2, 0, 2, 0, 2, 0, 1, 1, 1, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 2, 1, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 0, 2]"
20242025,2024-20,SEA,Seattle Kraken,Western,82,76,26,0.45454545454545453,0.0,0.56,0.5398804680153886,False,False,False,False,33.333333333333336,"[0, 2, 0, 2, 2, 2, 0, 1, 0, 2, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 2, 1, 2, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 1, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0]"
20242025,2024-20,SJS,San Jose Sharks,Western,82,52,23,0.6190476190476191,0.0,0.36363636363636365,-0.19201039661743882,False,False,False,False,58.333333333333336,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2, 1, 0, 1, 2, 0, 1, 0, 2, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 1, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]"
20242025,2024-20,STL,St. Louis Blues,Western,82,96,22,0.4444444444444444,0.0,0.5454545454545454,-0.4359740181617146,False,True,False,False,66.66666666666667,"[2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 1, 2, 0, 0, 2, 0, 2, 2, 1, 2, 2, 0, 2, 0, 1, 2, 0, 0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 1, 0, 2, 1, 2, 2, 2, 2, 0, 2, 2, 1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2]"
20242025,2024-20,TBL,Tampa Bay Lightning,Eastern,82,102,21,0.4375,0.25,0.55,-0.6799376397059904,False,True,False,False,75.0,"[2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 1, 2, 2, 2, 1, 0, 2, 0, 2, 0, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 2, 1, 2, 0, 2, 2, 0, 0, 2, 0, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 1, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 1, 2, 1, 1, 2, 2, 0]"
20242025,2024-20,TOR,Toronto Maple Leafs,Eastern,82,108,18,0.4375,0.0,0.5555555555555556,-1.411828504338818,False,True,False,False,100.0,"[0, 2, 2, 2, 0, 2, 0, 0, 1, 2, 2, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 1, 0, 0, 2, 0, 0, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2]"
20242025,2024-20,UTA,Utah Mammoth,Western,82,89,27,0.3157894736842105,0.14285714285714285,0.6153846153846154,0.7838440895596644,False,False,False,False,25.0,"[2, 2, 2, 0, 1, 2, 0, 0, 0, 1, 2, 1, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 1, 2, 0, 2, 2, 1, 2, 2, 2, 2, 1, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 2, 2, 2, 0, 0, 1, 1, 0, 2, 2, 0, 2, 0, 2, 2, 2, 0, 2, 1, 1, 2, 0, 2, 0, 2, 2, 0, 0, 1, 2, 2, 0, 2, 2, 1, 2, 2, 0]"
20242025,2024-20,VAN,Vancouver Canucks,Western,82,90,30,0.3181818181818182,0.0,0.5862068965517241,1.5157349541924918,False,False,False,False,0.0,"[1, 1, 0, 2, 2, 2, 2, 1, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 0, 2, 2, 1, 2, 0, 1, 2, 0, 2, 1, 0, 1, 2, 1, 0, 2, 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 1, 0, 2, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0]"
20242025,2024-20,VGK,Vegas Golden Knights,Western,82,110,21,0.4,0.16666666666666666,0.5714285714285714,-0.6799376397059904,False,True,False,False,75.0,"[2, 2, 2, 0, 0, 1, 2, 2, 2, 2, 0, 2, 2, 1, 0, 2, 2, 0, 0, 2, 2, 2, 1, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 0, 1, 2, 0, 2, 1, 1, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 1, 2, 1, 0, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 1, 2, 2, 1, 2]"
20242025,2024-20,WPG,Winnipeg Jets,Western,82,116,19,0.17647058823529413,0.0,0.8421052631578947,-1.167864882794542,False,True,True,False,91.66666666666666,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 1, 2, 2, 0, 2, 2, 2, 2, 0, 1, 0, 2, 1, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 2]"
20242025,2024-20,WSH,Washington Capitals,Eastern,82,111,23,0.35714285714285715,0.125,0.6818181818181818,-0.19201039661743882,False,True,False,False,58.333333333333336,"[0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 1, 2, 2, 2, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 1, 1, 2, 2, 1, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 0, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0]"
